Date,Time,Headlines,Description,tb_sentiment,vs_sentiment,ann_sentiment,cnn_sentiment
2018-09-28,19:12:00,"ServiceNow CEO: We want work technology to be just as easy as eBay, PayPal, Uber","Jim Cramer sits down with ServiceNow President and CEO John Donahoe to hear how the leader of the ""cloud king"" is trying to simplify the way we do work.",2,2,2,1
2018-09-28,19:12:00,"Cramer's lightning round: 'I've been wrong' on Groupon, 'but I'm not backing away'","Jim Cramer flies through his take on callers' favorite stocks, including a discount retail play with an e-commerce twist.",1,0,1,1
2018-09-28,19:02:00,Cramer: What stands out in Elon Musk's SEC conflict 'is his hubris',"Jim Cramer shares his take on ""cult stock"" Tesla following news of CEO Elon Musk being sued by the Securities and Exchange Commission.",0,0,2,1
2018-09-28,18:58:00,Cramer's game plan: A busy week ahead of a make-or-break report,"Jim Cramer flags key stocks and events in the week ahead, including a Labor Department report that could prompt a sell-off.",0,1,1,1
2018-09-27,19:28:00,Cramer Remix: This auto retailer is missing the mark on Wall Street's latest trend,Jim Cramer is breaking down how personalization is hurting CarMax's profitability.,0,1,1,0
2018-10-04,12:39:00,"Cramer on Trump's Canada jab: This is no longer the art of the deal, but 'the art of destruction'",Jim Cramer voices concern about the trade tensions between the U.S. and Canada after the president said he rejected a meeting with Canadian authorities.,0,1,1,1
2018-09-27,19:04:00,"Cramer's lightning round: If you're going to own an insurance stock, buy Chubb","Jim Cramer breezes through his take on callers' favorite stocks, including an insurance play that could be one-upped by a Cramer fave.",1,0,1,1
2018-09-27,19:24:00,Cisco CEO says Silicon Valley companies 'have to care' about issues like homelessness,Jim Cramer gets an exclusive read on Cisco Systems' recent projects and deals in an interview with Chairman and CEO Chuck Robbins.,0,2,2,1
2018-09-27,19:23:00,CEO of cloud company Box says tech industry needs '21st-century' regulation,"Jim Cramer sits down with Box co-founder and CEO Aaron Levie, who speaks to the importance of data protection and explains his reasons for backing big tech regulation.",0,0,1,1
2018-09-27,19:22:00,Cramer: This year's 'investable theme' is product personalization,Jim Cramer explains how personalization has become synonymous with the digital revolution as demonstrated by companies like Salesforce and Nike.,0,0,1,1
2018-09-26,19:17:00,"'We need to de-stress the travel lifestyle,' says CEO of United Airlines owner","Jim Cramer sits down with Oscar Munoz, the CEO of United Continental Holdings, to hear more about how the airline is trying to improve the customer experience.",1,2,2,2
2018-09-26,19:16:00,Cramer: Winterwear maker Canada Goose is 'best of the bunch' in recovering retail sector,Jim Cramer explains why investors are circling back to retail stocks and shares his top picks in the space.,2,2,2,1
2018-09-26,19:16:00,Cramer cautions against trading stocks every time Fed chief 'opens his mouth',Jim Cramer analyzes the Federal Reserve's latest interest rate hike and tells investors not to be worried about an economic slowdown.,1,0,0,0
2018-09-26,08:35:00,Salesforce CEO on Apple partnership: 'I have Apple in my veins',"Jim Cramer sits down with Salesforce.com chief Marc Benioff, who speaks to his company's newly forged deal with Apple.",0,1,1,0
2018-09-25,19:07:00,Cramer Remix: Don't overthink—the oil rally is for real,Jim Cramer explains why investors shouldn't let caution trick you into missing straightforward moves.,2,1,1,1
2018-09-25,19:07:00,Cramer's lightning round: Tesla's stock is too much of a battleground for me,"Jim Cramer rattles off his take on callers' favorite stocks, including a high-profile auto play with a heavy trading volume.",1,0,1,2
2018-09-25,19:06:00,"'Every cyberattack is related to geopolitical conditions,' says CEO of cybersecurity play FireEye","Jim Cramer gets the latest on cybersecurity from FireEye CEO Kevin Mandia, whose company was hired by Google to defend against state-sponsored cyberattacks.",1,2,1,1
2018-09-25,19:06:00,Marc Benioff: We bought Time Magazine because 'business is the greatest platform for change',"Jim Cramer hears from Salesforce.com co-founder, Chairman and co-CEO Marc Benioff, who explains why he and his wife purchased Time Magazine.",2,2,1,1
2018-09-25,19:05:00,"Cramer: Right now, chipmakers represent the downside of disruption",Jim Cramer breaks down the weakness in the semiconductor stock cohort.,2,1,1,0
2018-09-24,19:06:00,Cramer Remix: Patience is key in today's market,Jim Cramer makes a case for maintaining a long-term outlook in this market.,0,1,2,2
2018-09-24,19:06:00,Cramer's lightning round: Oil refiner Total is a winner in this environment,"Jim Cramer shares his take on callers' favorite stocks at lightning speed, including an oil play that's benefiting from the current market layout.",1,2,1,1
2018-09-24,18:55:00,Cramer advises staying away from animal health play Elanco at these levels,"Jim Cramer says that while his ""humanization of pets"" thesis remains intact, the newly public Elanco Animal Health is not the way to play it.",0,2,1,1
2018-09-24,18:47:00,Jamie Dimon on 2020 rumors: 'I don't think I would be good at' being president,"Jim Cramer sits down with J.P. Morgan Chase & Co. Chairman and CEO Jamie Dimon, who speaks to the current political climate, why he won't run and his vision for government.",2,2,1,0
2018-09-24,18:47:00,Cramer: 'Call me a buyer' of Comcast's stock despite its drop after Sky win,Jim Cramer defends Comcast's long-term track record despite the media giant's share drop in the wake of winning the bidding war for Sky.,2,2,2,0
2018-09-21,19:05:00,Cramer's lightning round: Don't get speculative with oil and gas stocks,"Jim Cramer zooms through his take on callers' favorite stocks, including a small independent energy play that he wouldn't recommend to investors.",0,0,1,1
2018-09-21,19:05:00,Cramer Remix: These two factors could be enormous for Micron,Jim Cramer explains how a demand for Micron's chips combined with its buyback could send the company soaring.,0,1,1,2
2018-09-21,19:05:00,"'We've got to wake up' to the very real threat of cybercrime, cybersecurity CEO says","Jim Cramer sits down with Q6 Cyber founder and CEO Eli Dominitz, who says companies that think their mission is to stop attacks in real time are ""dead wrong.""",2,1,1,0
2018-09-21,19:05:00,"Red Hat CEO: 'We expect this is the bottom' in enterprise growth, it should re-accelerate","Jim Cramer hears from Red Hat President and CEO Jim Whitehurst, who addresses his company's second-quarter revenue miss.",0,2,2,1
2018-09-21,18:55:00,Cramer's game plan: Internalizing tariffs and getting ahead of good quarters,Jim Cramer shares his game plan for the week ahead and explains why tariffs may not weigh on stocks as much as investors think.,0,2,1,1
2018-09-20,19:03:00,Cramer Remix: This rally could be 'built to last',Jim Cramer details what the rotation out of growth and into value means for the bull market.,0,0,1,1
2018-09-20,19:03:00,Cramer's lightning round: Snap 'really screwed up'—I can't recommend the stock,"Jim Cramer flies through his take on callers' favorite stocks, including a high-profile social media play.",1,0,1,1
2018-09-20,18:53:00,"'We're ahead of the pack' in the cannabinoid drug space, says CEO of synthetic drugmaker Corbus","Jim Cramer sits down with Yuval Cohen, the CEO of a company that is creating treatments derived from manmade cannabinoids for rare diseases like cystic fibrosis.",0,0,1,1
2018-09-20,18:50:00,Cramer: 'People are too excited' about pot stocks—'it will end badly',"Jim Cramer doubles down on his warning about investing in marijuana stocks like Tilray, which has been trading wildly since CEO Brendan Kennedy's appearance on ""Mad Money.""",0,1,2,0
2018-09-20,18:41:00,Cramer says it's 'highly unlikely' tariff costs will all trickle down to consumers,Jim Cramer points to the action in retail stocks as a sign that the economic windfall from the U.S.-China trade spat won't affect U.S. consumers as much as people think.,1,1,2,0
2018-09-18,19:03:00,Cramer Remix: Why China has much more to lose in a trade war,Jim Cramer explains how China's manufacturing-based economy leaves it vulnerable to U.S. trade tariffs.,2,1,1,1
2018-09-18,19:03:00,"Cramer's lightning round: With those fundamentals, I can't recommend GameStop here","Jim Cramer shares his take on callers' favorite stocks at lightning speed, including a video-game retailer that could soon be acquired.",1,0,1,1
2018-09-18,19:00:00,"With Caviar, Square is trying to bring the 'omnichannel' experience to restaurants: CFO","Jim Cramer hears from Square CFO Sarah Friar, who explains how her company leverages small business data to make transactions more seamless.",0,1,1,1
2018-09-19,12:15:00,"Investing in cannabis is 'a great hedge' for alcohol and drug companies, Tilray CEO says",Jim Cramer sits down with Tilray CEO Brendan Kennedy to get his take on the future of medical and recreational marijuana.,2,2,1,2
2018-09-18,18:53:00,Cramer: Wall Street short-sellers are losing because they're overestimating the trade war,Jim Cramer says hedge fund managers are looking at the U.S.-China trade war the wrong way.,0,1,2,0
2018-09-18,02:52:00,"Expect the US dollar to strengthen further, says Daryl Guppy","Daryl Guppy of Guppytraders.com also says there appears to be a ""reluctance"" to let the Chinese yuan move much beyond the 7 level. ",0,2,2,2
2018-09-17,19:08:00,Cramer Remix: A pullback in these stocks is a gift to investors,Jim Cramer reveals the big opportunity behind the decline in medical device stocks.,0,2,1,0
2018-09-17,19:08:00,Cramer's lightning round: I prefer the stock of Wendy's to McDonald's,"Jim Cramer zips through his take on callers' favorite stocks, including a fast-food play that's seen better days.",1,0,2,2
2018-09-18,11:39:00,"Cramer: Vans could be the next major 'lifestyle brand' after Nike, Adidas","Jim Cramer says apparel giant VF Corp. has struck gold in Vans, its fast-growing subsidiary that could be the next Nike.",0,1,1,1
2018-09-17,19:13:00,"Lemonis doubles down on long-term view for Camping World, says No. 1 asset is loyalty club","Jim Cramer sits down with Camping World Holdings Chairman and CEO Marcus Lemonis, who recently bought 25,000 shares of his company as a vote of confidence.",0,2,2,0
2018-09-17,19:13:00,Cramer: China's stock market wouldn't be tumbling if the US was losing the trade war,Jim Cramer points out the difference in market performance in China and the United States and ties it to the trade war fears that are rattling investors.,0,1,0,0
2018-09-14,19:05:00,"Cramer Remix: When it comes to trade, ignore Treasury Secretary Mnuchin",Jim Cramer explains why it's best to disregard the top Trump advisor when it comes to China.,1,0,1,1
2018-09-19,14:43:00,Cramer: 'Don't get ahead of yourself' with red-hot cannabis stocks like Tilray,Jim Cramer asks investors to curb their enthusiasm when it comes to the marijuana market.,0,2,1,2
2018-09-14,19:05:00,"Cramer's lightning round: Out 3 to 5 years, 'wild trader' Spotify is attractive","Jim Cramer zooms through his take on callers' favorite stocks, including a subscription economy play on which Cramer's taking a long-term view.",1,2,1,2
2018-09-14,19:05:00,Cramer: Wingstop's 'world domination' plan makes this restaurant stock a buy on weakness,Jim Cramer says Wingstop's global expansion goals make the fast-food wing restaurant's stock attractive on a pullback.,1,0,2,1
2018-09-14,18:54:00,"Cramer's game plan: In a controversial week, leave room for strategy",Jim Cramer outlines his game plan for the week ahead and tells investors how to navigate potential trade- and stock-related controversy.,0,1,1,2
2018-09-14,14:44:00,Cramer Remix: Apple's new products prove its trillion-dollar valuation is too low,Jim Cramer explains why Apple's sustained innovation is what keeps driving its stock higher.,1,0,1,1
2018-09-13,19:08:00,"Cramer's lightning round: GE may have bottomed, but it's still a wait-and-see story","Jim Cramer flies through his take on callers' favorite stocks, including an industrial at the top of investors' minds.",1,0,1,1
2018-09-14,14:46:00,"Barstool Sports founder and CEO discuss company's Yelp-like pizza app, One Bite",Jim Cramer sits down with Barstool Sports founder Dave Portnoy and CEO Erika Nardini to hear about the multimedia company's recent push into pizza.,0,1,2,1
2018-09-13,19:08:00,A 'super cell tower' in the stratosphere: AeroVironment and SoftBank's 5G vision,Jim Cramer sits down with AeroVironment President and CEO Wahid Nawabi to hear about the drone maker's joint venture with SoftBank.,2,2,1,1
2018-09-13,19:07:00,Cramer: The Apple Watch is like 'the gateway drug' to Apple's whole ecosystem,Jim Cramer doubles down on his praise of Apple after the iPhone maker reveals its newest line of devices.,0,2,1,0
2018-09-12,19:04:00,Cramer Remix: This Fortnite play is not worth the temptation,Jim Cramer explains why gaming headset maker Turtle Beach is too risky after its big move.,0,1,1,1
2018-09-12,19:04:00,Cramer finds ways to invest in the rise of small business optimism,"Jim Cramer flags ways for investors to play small business optimism, which hit a record all-time high in August.",0,2,2,2
2018-09-12,19:02:00,Cramer's lightning round: I'm not the call on how to play Roku,"Jim Cramer rattles off his take on callers' favorite stocks, including a streaming play that he's gotten wrong in the past.",0,2,1,1
2018-09-12,19:01:00,"Cramer introduces 'cloud princes,' the riskier, faster-growing versions of cloud kings",Jim Cramer highlights several speculative cloud stocks for investors who can afford to take some risks in their portfolios.,0,1,2,2
2018-09-12,18:47:00,Cramer: The surge in oil prices could reverse the oil-and-gas bear market,"Jim Cramer sees a ""big problem"" in the U.S. energy market. Wednesday's oil price boost could help curb it.",0,0,1,2
2018-09-11,19:05:00,Cramer Remix: It's unclear why the auto sector is as weak as it is,Jim Cramer digs through what could be causing the auto stocks to weaken even though the economy is growing.,0,1,2,0
2018-09-11,19:05:00,Cramer's lightning round: Don't block the 'freight train' that is Skyworks Solutions' stock,"Jim Cramer zips through his take on callers' favorite stocks, including a chipmaker that's having trouble picking up the pieces.",1,2,1,2
2018-09-11,19:01:00,"Millennials are marrying later, but that's not exactly bad for homebuilders, Toll Brothers CEO says","Jim Cramer sits down with Toll Brothers CEO Douglas C. Yearley, Jr. to hear his take on trends in the U.S. housing market.",0,2,1,0
2018-09-11,19:01:00,Cramer: Stocks heavily tied to China may be signaling an end to the trade war,Jim Cramer argues that the action in stocks like Honeywell suggests that China could soon give in to the United States' trade demands.,0,0,1,2
2018-09-11,19:00:00,Cramer pinpoints the key to AMD's success: Its massive end market,"Jim Cramer breaks down what's going right at Advanced Micro Devices, a semiconductor company going up against Intel and Nvidia.",1,2,1,1
2018-09-07,19:06:00,"Cramer Remix: Don't own this entire sector, just the best of breed",Jim Cramer explains why he thinks Home Depot and Lowe's will trounce Floor & Decor in the home improvement sector.,2,2,0,2
2018-09-07,19:06:00,Cramer's lightning round: Buy Urban Outfitters if it gets hit on Monday,"Jim Cramer shares his take on callers' favorite stocks, including an apparel retailer with a strong track record.",1,0,2,2
2018-09-07,18:58:00,"10 years after recession, here's how fintech giant S&P Global is hedging against another one",Jim Cramer sits down with S&P Global President and CEO Douglas Peterson to discuss how his financial services and ratings giant has changed its ways since 2008.,0,1,1,0
2018-09-10,10:44:00,Cramer's game plan: Be ready for another Trump tariff-fueled sell-off,Jim Cramer lays out his game plan for the week ahead and warns of potential market weakness after the president's latest warning to China.,0,1,0,0
2018-09-06,19:02:00,Cramer Remix: The critics predicting the death of online advertising are just wrong,Jim Cramer explains how ad revenue will keep flowing to social media despite Congressional hearings and Wall Street naysayers.,0,1,1,1
2018-09-06,19:02:00,Cramer's lightning round: Anheuser Busch doesn't look attractive because I think we're past beer,Jim Cramer zooms through his take on fans' favorite stocks in a special edition of the lightning round.,1,0,1,2
2018-09-06,19:01:00,Cramer's top stock picks for his 'fantasy portfolio' draft,Jim Cramer celebrates the start of football season by building a fantasy football-style portfolio for investors.,2,2,1,2
2018-09-06,19:01:00,Comcast CEO's biggest disappointment on Fox deal fallout was what it said about Comcast,"Jim Cramer hears from Brian Roberts, the chairman and CEO of NBCUniversal parent Comcast, who speaks to his company's dealmaking and the era of connectivity.",0,1,1,0
2018-09-06,18:53:00,Cramer on what's causing the tech sell-off: It's 'all about mechanics',Jim Cramer says institutional money moving in and out of stocks is the primary reason for widespread losses in the technology sector.,1,1,1,0
2018-09-05,19:03:00,Cramer Remix: Lululemon still has more room to run,Jim Cramer details why the standout retailer is worth buying into any weakness.,2,1,1,1
2018-09-05,19:03:00,"Cramer's lightning round: Coupa Software is a buy, even up here","Jim Cramer flies through his take on callers' favorite stocks, including a cloud play that could be worth its current premium.",1,0,1,2
2018-09-05,19:03:00,"Amazon is boosting Honeywell's business 'at the right time,' Honeywell CEO says",Jim Cramer hears from Honeywell Chairman and CEO Darius Adamczyk on Honeywell's latest brushes with tech and trade.,1,2,1,2
2018-09-05,18:57:00,"This will be seen as 'the lost decade of retailers,' RH CEO says",Jim Cramer sits down with RH Chairman and CEO Gary Friedman at the company's newest gallery to discuss e-commerce and RH's transformation.,0,1,2,0
2018-09-05,18:57:00,Cramer breaks down market rotations and what they mean for investors,Jim Cramer digs into the concept of sector rotations and explains how investors can use them to refine their portfolios.,0,1,1,0
2018-09-04,19:06:00,Cramer Remix: Amazon's trillion-dollar valuation seems too low,"Jim Cramer's telling you why Amazon looks cheap, even with its trillion-dollar valuation.",1,0,2,1
2018-09-04,19:06:00,Cramer apologizes for his Autodesk call: It was 'a huge mistake',Jim Cramer admits he misjudged the stock of Autodesk and issues apologies to the company's management and investors.,2,2,1,1
2018-09-04,19:05:00,Cramer's lightning round: Don't give up on the sliding Schlumberger,"Jim Cramer rattles off his take on callers' favorite stocks, including a longtime Cramer-fave oilfield services play.",1,0,1,1
2018-09-04,18:55:00,Cramer: Put the cloud kings on your shopping list for the September slump,"Jim Cramer recommends using market-wide pullbacks to buy shares of stocks like Adobe, Red Hat, Salesforce and Workday.",0,0,2,1
2018-09-04,18:38:00,Cramer: Amazon's $1 trillion landmark is about more than just the company,Jim Cramer says Amazon's growth and investor base helped propel the e-commerce giant to a $1 trillion market cap.,2,0,1,2
2018-08-28,15:25:00,See which stocks are underappreciated during these market highs,CNBC's Dom Chu reports on the stocks within the S&P 500 that are underappreciated.,0,1,2,1
2018-08-24,19:37:00,Cramer’s game plan: The end of earnings season can still deliver upside surprises,Jim Cramer details his game plan for the week ahead as earnings season comes to a close.,0,2,1,1
2018-08-24,17:04:00,"It will take Intel years to fix its chipmaking process and AMD will benefit, analyst says","As Intel struggles to fix its chipmaking process, semiconductor company Advanced Micro Devices will continue gaining market share, Wall Street analyst Hans Mosesmann told CNBC on Friday.",1,2,2,1
2018-08-24,15:15:00,ThirdLove CEO explains how the start-up is thriving as Victoria's Secret struggles,Jim Cramer sits down with ThirdLove CEO to hear more about how the start-up uses data to make key business decisions.,0,1,1,1
2018-08-24,16:39:00,Stocks hit all-time highs — these experts break down what investors should do next,"As stocks hit all-time highs, some fear that bull market will take a sharp turn and that history might repeat itself.",0,1,2,0
2018-08-23,19:00:00,Cramer Remix: Pessimism is weighing on this stock,Jim Cramer reveals the reason behind Micron’s recent declines. ,0,1,0,0
2018-08-23,19:02:00,Cramer's lightning round: Watch this company's earnings report next week,"Jim Cramer speeds through callers' favorite stocks, including which tech stock he predicts will report good quarterly earnings numbers next week.",1,0,2,2
2018-08-23,19:02:00,"Chinese tariffs are 'no big deal' for natural gas, Tellurian founder says",Jim Cramer sits down with Tellurian's founder Charif Souki to discuss the trade conflict's potential impacts on liquefied natural gas.,0,2,1,1
2018-08-23,18:47:00,Cramer: Williams-Sonoma shows how retail can win,Jim Cramer takes a deep dive into Williams-Sonoma to show why short-sellers are wrong about the retailer.,2,2,1,1
2018-08-23,18:40:00,Cramer: The market missed the mark on these stocks during earnings season,"Jim Cramer gave a rundown of several stocks where the market missed the mark during earnings season, including Home Depot and Lowe's.",0,1,2,1
2018-08-22,19:02:00,Cramer Remix: Investors should stop worrying about Trump headlines and focus on spending,"Jim Cramer explains how consumer spending is what drives our economy, not political turmoil.",0,0,0,0
2018-08-22,19:25:00,"Ex-Theranos CEO Elizabeth Holmes believed she was helping the world, Bad Blood author says",Jim Cramer sits down with Bad Blood author John Carreyrou to discuss Theranos and its former CEO Elizabeth Holmes.,0,1,1,0
2018-08-22,19:00:00,Cramer's lightning round: Pick this stock for a biotech play,"Cramer flies through callers' favorite stocks, including which stock to pick to get into biotech.",1,2,2,1
2018-08-22,19:15:00,Cramer: Michael Cohen plea and Paul Manafort verdict could have mixed effects on the market,Jim Cramer discusses how recent political turmoil involving Michael Cohen and Paul Manafort could propel the markets in either direction.,0,1,1,1
2018-08-22,19:15:00,Cramer: Analysts have been 'dead wrong' about retail performance,Cramer discusses the reasons why Wall Street analysts have underestimated retailers.,0,1,1,1
2018-08-22,08:30:00,"The bull market is ‘fake news’ but America will still outperform every time, strategist says","Investors shouldn't get carried away by the bull market's record, some strategists warn, as soaring equities are currently unique to the U.S. amid weak returns everywhere else. ",0,1,1,0
2018-08-22,09:31:00,"Global corrections to spread to US and ruin historic bull market, investor Peter Boockvar warns","As Wall Street embraces the longest U.S. bull market in history, Bleakley Advisory Group's Peter Boockvar is focusing on what could disrupt it.",0,1,1,0
2018-08-21,19:03:00,"Cramer Remix: Forget recession, this is simply a rotation",Jim Cramer breaks down why investors’ recession worries are overblown.  ,0,1,0,0
2018-08-22,11:10:00,Cramer: Charts show pumpkin spice lattes could help Starbucks rebound,Jim Cramer and technician Tim Collins take a look at the charts to check on Starbucks and see if the coffee chain is headed for a run.  ,0,2,1,1
2018-08-22,11:10:00,Cramer's lightning round: Buy this stock as a defensive play,"Cramer flies through callers' favorite stocks, including which company could be a good defensive play.",1,2,1,1
2018-08-22,11:07:00,Cramer: Cisco's latest quarter proves shift to software is working,Jim Cramer says that Cisco's fourth quarter is finally bearing the fruit from CEO Chuck Robbins' plan for the company.,2,1,1,1
2018-08-22,11:09:00,Cramer: The longest-ever bull market overcame these 10 obstacles,Jim Cramer named the top 10 obstacles the market had to overcome in order to achieve this record rally.,1,1,1,2
2018-08-20,19:06:00,Cramer Remix: Cannabis could put this company ahead of the curve,Jim Cramer breaks down the strategy behind Constellation Brands’ investment in Canopy Growth.,0,0,2,0
2018-08-20,19:05:00,Cramer's lightning round: Buy Twitter despite imperfect quarter,"Jim Cramer shares his take on callers' favorite stocks, including why he thinks Twitter is worth buying.",1,2,1,1
2018-08-20,19:00:00,Cramer: It’s not too late to buy Walmart,Jim Cramer explains why Walmart still has room to run.,0,1,1,1
2018-08-20,18:57:00,Cramer: Nordstrom is the latest 'retail resurrection',Jim Cramer says Nordstrom is the latest retailer to rise from the dead after the company reported strong results last week.,2,1,2,2
2018-08-20,18:47:00,"Cramer: PepsiCo, Constellation Brands should get more credit for disrupting their businesses",Jim Cramer discusses how PepsiCo's acquisition of SodaStream and Constellation Brands' investment in Canopy Growth are disrupting their businesses in the right ways.,2,2,1,1
2018-08-17,18:31:00,Cramer's game plan: Get ready for a packed earnings week,Jim Cramer looks back on August days that were more lackadaisical before launching into next week's game plan.,0,2,1,1
2018-08-16,19:00:00,Cramer Remix: The secret to Walmart’s blowout quarter lies within its own walls,Jim Cramer explains how Walmart investing in its employees helped to boost its latest earnings.,1,0,1,2
2018-08-16,19:16:00,Cramer: Don’t dismiss Sen. Elizabeth Warren’s ideas as bad for companies,"While Senator Elizabeth Warren’s economic policies are known to spark divisive reactions, CNBC’s Jim Cramer thinks that investors shouldn’t be too quick to write off her ideas as bad for business.",0,1,0,0
2018-08-16,19:01:00,Cramer's lightning round: It's a good time to buy oil stocks,"Jim Cramer zips through his take on callers' favorite stocks, including why it's a good time to buy the industry everyone hates.",1,2,2,2
2018-08-16,19:15:00,Cramer swipes right on IAC stock after Tinder co-founders' lawsuit,"Jim Cramer recommends buying IAC's stock, especially after a lawsuit from the co-founders of subsidiary Tinder caused shares to dip. ",2,0,2,1
2018-08-16,19:14:00,"Cramer: Forget FANG, the market loves WANG","Jim Cramer thinks it might be time to rethink FANG. Given Thursday's market moves, Cramer thinks WANG – Walmart, Apple, Netflix and Google – might be the new group to watch.",1,2,1,1
2018-08-15,19:01:00,Cramer Remix: The bull market is still alive and kicking,Jim Cramer explains why the stock shortage gives this bull market a real edge.,1,2,2,1
2018-08-15,19:03:00,Cramer's lightning round: Gamble on Pinnacle Entertainment,"Jim Cramer shares his take on callers' favorite stocks, including what casino stock investors should take a gamble on.",1,2,2,1
2018-08-16,11:15:00,Cramer: Post Holdings' portfolio gives stock 'room to run',Jim Cramer says Post Holdings' spin-off of its private label division and smart acquisitions have shown that the company knows how to unlock value.,0,0,1,1
2018-08-15,20:16:00,"Sen. Elizabeth Warren: Trade deals help companies, not workers","Jim Cramer sits down with Sen. Elizabeth Warren to discuss her new bill, the Accountable Capitalism Act, and also hear her views on U.S. trade policies.",0,2,1,0
2018-08-15,18:41:00,Cramer: Global sell-off isn't 'as special as it seems',"Jim Cramer explains how the global sell-off is related to Turkey, China and Macy's and why it isn't as big of a deal as investors might think. ",2,1,1,1
2018-08-14,19:22:00,Brinks CEO: We’re ‘ready’ for Canadian marijuana legalization,"Brinks CEO Douglas Pertz says that the cash management company is ready to benefit from legal cannabis in Canada, starting October 17.",2,0,2,1
2018-08-15,11:34:00,Cramer Remix: Why this stock could be red hot,Jim Cramer explains how CVS could crush the competition once the Aetna deal is complete. ,0,1,1,1
2018-08-14,19:18:00,Cramer: Tesla bears should think twice before shorting the stock,Jim Cramer says that even skeptical Tesla investors should stay away from shorting the stock because it never ends well.,0,1,1,0
2018-08-15,11:30:00,Tapestry CEO: Accessories has seen 'terrific' growth in the last year,Tapestry CEO Victor Luis tells Jim Cramer how his company beat top and bottom line expectations for its fourth quarter.,1,2,2,2
2018-08-14,19:08:00,Cramer's lightning round: Avoid stocks related to housing,"Jim Cramer shares his take on callers' favorite stocks, including why he doesn't ""want anything to do with"" housing-related stocks.",1,0,2,0
2018-08-14,19:10:00,Cramer’s charts suggest it’s still worth investing in bonds,Jim Cramer and technician Carley Garner find reasons to believe U.S. Treasury bonds still have some upside.,2,2,2,1
2018-08-14,19:09:00,"Cramer: These companies’ earnings show that millennials are spending money on handbags, not houses",Jim Cramer gives his take on shifting consumer spending habits.,0,1,1,1
2018-08-14,11:53:00,Cramer Remix: Don’t worry about this stock’s post-earnings drop,Jim Cramer breaks down why Dropbox’s recent decline is not worth fretting about,0,1,0,0
2018-08-13,18:59:00,"Cramer's lightning round: Bet on Norwegian Cruise Line, not Carnival","Jim Cramer shares his take on callers' favorite stocks, including which cruise line's numbers show the best growth.",1,0,2,1
2018-08-14,11:06:00,Cramer: Booking Holdings needs to decide whether it’s a growth stock or a value stock,Jim Cramer reviews Booking Holdings' pivot from boosting growth to boosting profits.,0,2,2,2
2018-08-13,18:45:00,"Cramer: ‘Stay away’ from banks, other contaminated stocks to ride out the Turkish crisis","Jim Cramer says that the Turkish currency crisis could be a buying opportunity for smart investors, as long as they stay away from banks and other contaminated stocks.",0,1,0,2
2018-08-10,18:29:00,Cramer's game plan: Take time to study your stocks as earnings season fades,Jim Cramer recommends investors use next week's lack of earnings reports to do their homework and make informed decisions.,0,1,1,1
2018-08-23,09:10:00,Obscure market statistic could point to record highs for S&P 500 by year-end,"While the dog days of summer have failed to produce record highs for the S&P 500, one widely followed strategist has a simple message for investors: wait until winter. ",0,1,1,2
2018-08-09,19:05:00,Cramer Remix: Trade sanctions are hurting hedge funds the most,Jim Cramer breaks down why hedge funds are feeling the pain when it comes to tariffs.,2,1,1,0
2018-08-09,19:18:00,"Cramer's lightning round: Coal may be in a renaissance, but don't buy the stocks","Jim Cramer shares his take on callers' favorite stocks at lightning speed, including a coal play that might seem intriguing.",1,0,1,1
2018-08-09,19:04:00,"Cramer praises WWE's growth story, says investors can buy 'a small position' after monster run",Jim Cramer tracks professional wrestling broadcaster WWE's growth story and explains why the stock is worth buying on a pullback.,1,2,2,2
2018-08-09,19:03:00,"Top auto supplier Magna takes $60 million hit from tariffs, but CEO still sees 'huge' opportunity","Jim Cramer sits down with Magna International CEO Don Walker, who explains the effects of the Trump administration's tariffs on his manufacturing company.",2,2,1,0
2018-08-09,19:03:00,Cramer: I'd rather own the 'given-up-on' stock of Viacom than CBS,"Jim Cramer backs Viacom's turnaround and says it has ""much more opportunity for upside"" than the beloved CBS.",2,0,0,1
2018-08-08,19:06:00,Cramer Remix: Even the Death Star can’t wipe out an industry overnight,Jim Cramer details how the stocks of CVS and AutoZone escaped from Amazon’s grips. ,0,1,1,1
2018-08-08,19:06:00,Cramer's 4 reasons for why Tesla's shorts are facing an uphill battle with Elon Musk,"Jim Cramer explains why Tesla's short-sellers might be up against ""the greatest short-buster in modern memory"" in Elon Musk.",1,0,1,2
2018-08-08,18:59:00,"Cramer's lightning round: If Zuora's stock dips, buy more","Jim Cramer zooms through his take on callers' favorite stocks, including a play on the growing subscription economy.",1,0,2,1
2018-08-08,18:55:00,Cramer says newly public Sonos reminds him of Fitbit: 'I'm not going to make the same mistake twice',Jim Cramer has his doubts about Sonos' IPO after being burned by the similarly structured Fitbit.,0,1,1,1
2018-08-08,18:55:00,Cramer: Disney's Bob Iger deserves the benefit of the doubt after earnings miss,Jim Cramer puts faith in Disney CEO Bob Iger after the entertainment giant missed Wall Street's third-quarter earnings expectations.,0,0,1,1
2018-08-07,18:59:00,Cramer Remix: Tesla news sends bond prices higher,Jim Cramer breaks down how Elon Musk’s tweet on taking Tesla private impacted the bond market.,2,1,1,1
