Date,Headlines,tb_sentiment,vs_sentiment,ann_sentiment
2018-03-22,Marks & Spencer recruits industry veteran to turn around food halls,1,1,2
2018-03-22,Spoiler alert: Bank of England's hints of May rate rise are not subtle,1,2,1
2018-03-22,Wanting to escape the office grind doesn’t make you a snowflake,1,1,2
2018-03-22,De La Rue: what you need to know about firm that lost UK passport contract,1,0,2
2018-03-22,Labour urges crackdown on Russian money laundering through Scotland,1,1,0
2018-03-22,UK interest rates stay on hold but Bank of England hints at rise,1,1,1
2018-03-22,UK retail sales rise eases pressure on high street,1,1,2
2018-03-22,Undocumented workers find new ally as unions act to halt deportations,1,1,1
2018-03-22,Turkey to send drill ship to contested gas field off Cyprus,1,1,2
2018-03-22,Business made simple  Stuck in meetings all day? Salvation is at hand,1,2,2
2018-03-22,"Nils Pratley on finance  


  The UK should get behind the EU's radical tax plan for tech firms",0,1,2
2018-03-22,"The long read  ‘Cows carry flesh, but they carry personality too’: the hard lessons of farming",1,1,2
2018-03-22,Post-Brexit passports set to be made by Franco-Dutch firm,1,1,2
2018-03-22,Business live  Federal Reserve raises US interest rates and says businesses fear trade wars - as it happened,1,0,1
2018-03-22,Federal Reserve raises interest rates again amid 'strong' jobs market,2,2,1
2018-03-22,Bargain Booze owner Conviviality must raise £125m to halt bankruptcy,1,1,2
2018-03-21,Interserve agrees refinancing deal to ease fears over its future,1,1,2
2018-03-21,This is just fracking by another name,1,1,2
2018-03-21,Brief letters  Diarrhoea simply cannot be forgotten,1,1,2
2018-03-21,Elon Musk wins approval for 'staggering' pay deal with potential $55bn bonus,1,2,2
2018-03-21,Manchester council to publish files used to bypass affordable housing quotas,1,1,2
2018-03-21,"Denying company tax cut to big business 'economically damaging', crossbenchers told",1,0,2
2018-03-21,"Carpetright, Moss Bros, Kingfisher and New Look hit by retail woes",1,0,2
2018-03-21,Chiltern Firehouse developer bidding to build east London film studio,1,1,2
2018-03-21,Lloyd’s of London slides to £2bn loss after major hurricanes,1,0,1
2018-03-21,"Facebook, Google and Amazon could pay 'fair' tax under EU plans",2,2,2
2018-03-21,PwC charges more than £20m for first eight weeks of Carillion collapse,2,0,1
2018-03-21,UK earnings growing at fastest rate in more than two years,2,1,1
2018-03-21,"Nils Pratley on finance  


  Facebook investors may want to quiz Mark Zuckerberg",1,1,2
2018-03-21,"Bellway on track to build more than 10,000 homes this year",2,1,2
2018-03-21,PwC faces MPs over accusations of ‘milking the Carillion cow dry’,1,0,2
2018-03-21,UK surge in housing costs for poorest 'worst in western Europe',0,0,1
2018-03-21,Cities in north and Midlands dominate growth measure,1,2,2
2018-03-21,James Packer resigns as director of Crown Resorts,1,0,1
2018-03-21,Spain refuses to back withdrawal deal over Gibraltar concerns,1,1,2
2018-03-21,The Guardian view on the gender pay gap: enough excuses; time for action,1,1,2
2018-03-20,The Guardian view on fishing and Brexit: still on the hook,1,1,2
2018-03-20,Brief letters  Bring your brolly if you come to Ayrshire,1,1,2
2018-03-20,"Subsidy-free renewable energy projects set to soar in UK, analysts say",1,2,2
2018-03-20,French scoff at claim burgers are outselling classic ham baguettes,1,1,2
2018-03-20,Business live  UK inflation rate hits seven-month low as Brexit effect fades - business live,1,0,2
2018-03-20,UK drivers to save £35 after new curbs on whiplash claims,1,2,1
2018-03-20,Stub it out: Netflix criticised for too many smoking scenes,2,0,2
2018-03-20,ITV sets up working group to tackle 11.9% gender pay gap,1,1,2
2018-03-20,UK inflation is falling fast – that's good and bad news,1,0,2
2018-03-20,'Beast from the east' knocks £1.5m off Ocado profits,1,2,1
2018-03-20,A bold idea to finally fix the NHS: make it independent,1,2,2
2018-03-20,Business breakthroughs  Waterstones boss James Daunt: 'Books still work and always will',1,1,2
2018-03-20,Inflation dips to 2.7% as impact of Brexit vote starts to fade,1,1,2
2018-03-20,Survey reveals which Easter eggs use the most packaging,2,1,2
2018-03-20,Scrapping EU tariffs would do little to cut UK prices – thinktank,1,1,1
2018-03-20,Ellen Barkin tweets accusation against Terry Gilliam after director's #MeToo comments,1,0,2
2018-03-20,Business live  Facebook's value slides by $36bn as data breach rocks shares - as it happened,1,2,2
2018-03-20,"Nils Pratley on finance  


  Barclays wakes up to find a bull called Bramson in the shop",1,1,2
2018-03-20,Unite says it has no confidence in Melrose's GKN takeover bid,1,0,1
2018-03-20,Jared Kushner's company faces inquiry over false building permits,0,1,2
2018-03-19,Gambling watchdog fails to curb fixed-odds betting stakes to £2,0,0,2
2018-03-19,Britain should protect its last global champions,1,2,2
2018-03-19,Of course homelessness is linked to Tory policies,1,1,2
2018-03-19,Activist investor plans shake-up at Barclays after building 5% share,1,2,2
2018-03-19,Micro Focus shares plunge by 46% as CEO departs,1,2,2
2018-03-19,Claire's: tween jewelry and ear piercing retailer files for bankruptcy,1,1,2
2018-03-19,"Project Syndicate economists  


  How economies could insure themselves against the bad times",0,0,2
2018-03-19,Persimmon paid three executives a combined £104m in 2017,1,1,1
2018-03-19,Gambling nearly took my life: betting terminals should have a £2 maximum stake,1,1,2
2018-03-19,Romance so white? Publishers grapple with race issues amid author protests,1,2,2
2018-03-19,Business made simple  How to make better decisions,2,2,2
2018-03-19,FRC investigates ex-Carillion directors over financial reporting,1,1,2
2018-03-19,Shopping mall owner Hammerson rejects French firm's £4.9bn offer,1,0,2
2018-03-19,‘Urgent regulation needed’ to stop abusive practices by letting agents,1,0,2
2018-03-19,"Yanis Varoufakis: 'Like Theresa May, Macbeth is at the mercy of forces beyond his control'",1,2,2
2018-03-19,Snapchat's UK ad revenue set to overtake Twitter's next year,1,1,2
2018-03-19,High-interest 'doorstep loans' need to be regulated says charity,1,2,2
2018-03-19,CBI urges UK to avoid loss of up to €1bn a year in EU research funding,1,0,1
2018-03-19,Jared Kushner's company routinely filed false New York City paperwork,1,1,2
2018-03-19,Is Trump right about free trade or is there a fair alternative?,2,2,2
2018-03-18,"Developing countries at risk from US rate rise, debt charity warns",1,0,0
2018-03-18,"Ban new petrol and diesel cars in 2030, not 2040, says thinktank",1,0,1
2018-03-18,Investors in Bitcoin and other cryptocurrencies face hefty tax bills,1,1,2
2018-03-18,"Economics viewpoint  


  Trump is on path to full-scale trade war: first China, then Europe",2,0,2
2018-03-18,The great British chef shortage: why eating out is under threat,2,1,1
2018-03-18,Trump and trade tariffs: big lies founded on small truths,1,1,1
2018-03-18,"No CEO should earn 1,000 times more than a regular employee",2,0,2
2018-03-18,Property firms make millions buying and selling on MoD land,1,1,2
2018-03-18,"Observer business agenda  


  Simon Wolfson and Ray Kelvin: fashion’s one-club men",1,1,2
2018-03-18,May pledges to fine company bosses if they endanger staff pension funds,2,1,2
2018-03-18,We restaurateurs are all hopeless optimists. But this is a cry for your help,1,1,2
2018-03-18,More and more pubs are closing every day. Here’s how we saved ours,2,2,2
2018-03-18,R&D can’t fly against the winds of austerity and Brexit,2,1,2
2018-03-18,"Business leader  


  Finland’s story shows equality is the best route to happiness",2,2,2
2018-03-18,Can Spotify and Dropbox finally prove that tech is a sound investment?,1,1,2
2018-03-18,Guardian event reviews  The Preston model – event review: ‘Cities are looking to us for hope’,1,1,2
2018-03-18,Fiona Phillips: I was paid far less on GMTV than Eamonn Holmes,1,1,2
2018-03-18,Former Carillion finance directors expected to face investigation,1,1,2
2018-03-18,Global energy giants forced to adapt to rise of renewables,1,0,1
2018-03-18,"Mortgages are now the most affordable since the mid-1990s, says Halifax",2,1,2
2018-03-17,"Russian elite must reveal how they paid for UK property, say MPs",1,1,2
2018-03-17,Russia investigation may turn to Ivanka Trump as Mueller examines empire,1,1,2
2018-03-17,Business live  Berkeley crushes hopes of extra new homes; US consumer confidence jumps - as it happened,1,2,2
2018-03-17,The Guardian view on schools and austerity: more than a funding crisis,2,0,2
2018-03-17,Wetherspoons increases price of sugary soft drinks,1,1,1
2018-03-17,Goldman Sachs pay gap reveals men paid twice as much as women,1,1,2
2018-03-17,"Mortgage lenders taking increasing risks, warns Bank of England",1,0,2
2018-03-17,Conviviality seeks £50m in rights issue after financial errors,1,0,2
2018-03-17,London slump shrinks north-south divide in house prices,1,1,2
2018-03-17,Regulator urges inquiry into breaking up big four accountancy firms,1,1,2
2018-03-17,Welcome to Powder Mountain – a utopian club for the millennial elite,2,2,2
2018-03-17,Presidents Club scandal casts shade over 'sleazy' property industry,1,0,2
2018-03-17,Make mine a magnum: the rise of supersize wine bottles in Britain,1,1,1
2018-03-17,Topman withdraws T-shirt from sale after Hillsborough row,1,1,2
2018-03-17,Which items can't be recycled?,1,1,2
2018-03-17,Coles to be spun off into a standalone $18bn company by Wesfarmers,1,1,2
2018-03-17,Uber accused of silencing women who claim sexual assault by drivers,2,0,2
2018-03-17,Spotify touts future profitability as it announces trading to begin in April,1,1,2
2018-03-17,Mueller subpoenas Trump Organization for documents related to Russia – report,1,1,2
2018-03-17,Uber offers to share journey data with London city planners,1,2,1
2018-03-15,Airbus warns over Melrose's £8bn GKN takeover,1,1,0
2018-03-15,HSBC pay gap reveals men being paid twice as much as women,1,1,2
2018-03-15,"Nils Pratley on finance  


  Brexit to blame? Not in the case of Unilever",1,0,2
2018-03-15,"New oil threat looms over England's national park land, campaigners warn",1,0,0
2018-03-15,'Trump’s agenda is anti-growth': Trump's new economic adviser in his own words,2,1,2
2018-03-15,From VR porn to Kidcoin: inside the cryptocurrency trade fair,2,2,2
2018-03-15,European commission rebuked over ex-chief's Goldman Sachs job,1,1,2
2018-03-15,Business live  Trade war fears weigh on markets as Trump's new adviser blasts China - business live,1,0,2
2018-03-15,"Nils Pratley on finance  


  Kremlin control of British Gas? It could have happened",1,1,2
2018-03-15,"Happy eater  


  If you want to eat out, you should fork out",2,2,2
2018-03-15,Unilever picks Rotterdam as sole HQ but denies Brexit link,1,0,2
2018-03-15,"Money talks  


  When will the penny drop? We don’t need pennies any more",2,0,2
2018-03-15,Transforming leadership  Matt manages a team of people - he's never spoken to any of them,1,1,2
2018-03-15,The upside  What to do with those divested billions? The only way is ethics,1,1,2
2018-03-15,We know what’s wrong with the UK economy. Now it’s time to fix it,0,0,2
2018-03-15,"If we truly cared about poor people, low-wage Britain wouldn’t exist",0,2,2
2018-03-15,"London cheapest it has been for overseas visitors in decades, says study",1,1,2
2018-03-15,"If business leaders want to regain our trust, they must act on climate risk",1,2,2
2018-03-15,Business live  Britain faces tax rises to eliminate deficit; trade war fears weigh on markets - as it happened,1,0,2
2018-03-15,Crocs loses EU court battle over patent claim,0,0,0
2018-03-14,Unilever expected to pick Rotterdam over London for HQ,1,1,2
2018-03-14,Larry Kudlow: TV pundit to replace Gary Cohn as Trump's top economic adviser,2,1,2
2018-03-14,Prudential to split into two companies to target Asia,1,1,2
2018-03-14,Gender pay gap: what we learned in week three,1,1,2
2018-03-14,"No plans to scrap 1p and 2p coins, Downing Street says",1,0,2
2018-03-14,Former Equifax executive charged with insider trading after data breach,1,1,2
2018-03-14,"Grogonomics  


  Why South Australians are older, poorer and on their way interstate",1,0,2
2018-03-14,Shortcuts  Is ready-mashed potato Britain's most pointless pre-made food?,1,1,2
2018-03-14,Dog gone: United Airlines mistakenly flies family German shepherd to Japan,1,1,2
2018-03-14,"Keep the pennies – they are worth millions of pounds, charities say",2,2,2
2018-03-14,"Toys R Us to shut all UK stores, resulting in 3,000 job losses",1,0,0
2018-03-14,UK will need to impose tax rises of £30bn to balance budget – IFS,1,0,2
2018-03-14,"I’m a loyal Sainsbury’s worker, but this pay deal is cheating us",2,0,2
2018-03-14,The Guardian UK: Politics Weekly  The Alternatives: worker-owned businesses – podcast,1,1,2
2018-03-14,"Nils Pratley on finance  


  Green Investment Bank: why did ministers dodge the real problem?",1,0,2
2018-03-14,Morrisons delivers 17% rise in profits on back of surge in local food sales,1,2,1
2018-03-14,App delivery riders say they are paid as little as $6 an hour in Australia,1,1,2
2018-03-14,Consumer champions  Could my savings bomb with banks like Atom?,1,2,2
2018-03-14,UK holiday firms urged to warn about risk of post-Brexit disruption,1,0,0
2018-03-14,"The alternatives  


  Want to save your job and make more money? Buy out your boss",2,2,1
2018-03-13,Dog dies on United Airlines flight after being forced into overhead locker,0,1,0
2018-03-13,"Debt charity says more than 600,000 people sought help last year",2,2,2
2018-03-13,"Green Investment Bank sell-off process 'deeply regrettable', say MPs",1,0,2
2018-03-13,"Smokeless cigarettes not as harmless as claimed, study says",1,1,2
2018-03-13,Lawsuit claims sexual harassment rife in Microsoft's 'boys' club atmosphere',2,0,2
2018-03-13,"Trade war could derail global economic recovery, warns OECD",1,0,2
2018-03-13,Accountants and lawyers ‘must report’ aggressive tax avoidance schemes,1,0,2
2018-03-13,Philip Hammond hints at public spending increases later this year,1,1,2
2018-03-13,Plastic tax: coffee cups and food packaging could face levy,1,1,2
2018-03-13,Fever-Tree profits fizz as sales of low-calorie tonic double,1,2,1
2018-03-13,All change? Future of 1p and 2p coins in doubt as demand falls,1,0,0
2018-03-13,"Tower residents told to pay £500,000 to replace Grenfell-style cladding",1,1,2
2018-03-13,"UK will save no money from Brexit for next five years, says OBR",1,1,1
2018-03-13,'Tigger' Philip Hammond is full of bounce – but long-term outlook is gloomy,2,0,2
2018-03-13,"Business live  Spring statement: Hammond sees better times ahead despite weak growth, as £37bn Brexit bill looms - as it happened",1,2,2
2018-03-13,"True cost of Heathrow third runway must be revealed, say MPs",1,2,2
2018-03-13,Third Heathrow runway would be bad for the whole UK,1,0,2
2018-03-13,Hammond's zingers: the best jokes in the spring statement,2,2,2
2018-03-13,Hammond upbeat on growth and spending in spring statement,1,2,2
2018-03-13,'Fight fire with fire': IMF's Lagarde calls for bitcoin crackdown,1,0,2
2018-03-13,"Quiche in, pork pies out! UK inflation goods basket changes for 2018",1,1,2
2018-03-13,Spring statement 2018: the chancellor's key points at a glance,1,1,2
2018-03-13,Philip Hammond is trying to hide the pain of austerity. Don’t fall for it,1,0,0
2018-03-13,‘People are scared’: Salisbury’s shops feel effects of spy attack,1,0,1
2018-03-13,Qualcomm deal over as Trump blocks Singaporean chip maker's bid,1,0,2
2018-03-13,"Nils Pratley on finance  


  Melrose’s £8bn GKN bid may succeed – but it's still too mean",0,2,1
2018-03-13,Spring statement 2018: what to look out for in Philip Hammond's speech,1,1,2
2018-03-13,Brexit weekly briefing  Brexit weekly briefing: EU has no taste for pick and mix deal,1,0,2
2018-03-13,"Edgy urban apartments, lavish promos – and a trail of angry investors",0,0,2
2018-03-13,Paul Keating backs Labor's plan to axe cash refunds for wealthy investors,2,1,2
2018-03-13,China unveils shake-up of bank regulation to rein in credit spree,1,2,2
2018-03-13,"Hotels, restaurants and pubs plan hiring spree amid Brexit fears",1,0,2
2018-03-13,"Goldman Sachs' Harvey Schwartz exits, clearing way for new CEO",1,1,2
2018-03-13,CBI head: Labour's nationalisation plans as damaging as 'no deal' Brexit,1,0,2
2018-03-13,Business live  Nasdaq hits fresh record high as blowout US jobs report cheers markets - as it happened,1,2,2
2018-03-13,Guardian Opinion cartoon  Peter Schrank on Philip Hammond and austerity – cartoon,1,1,2
2018-03-13,There’s no light at the end of this tunnel. Just more pain,1,0,2
2018-03-13,GKN rejects Melrose's new hostile £8bn bid,1,0,2
2018-03-13,Accountability and UK university governance,1,1,2
2018-03-13,Persimmon chief's £75m bonus 'almost unfathomable' – Raab,1,2,2
2018-03-12,Apple to buy ‘Netflix for magazines’ Texture,1,1,2
2018-03-12,Trump Jr failed to disclose longtime business ties with campaign donor,0,0,2
2018-03-12,Shortcuts  Pack it in: which food company has the most ‘cynical’ packaging?,1,1,2
2018-03-12,Dropbox IPO valuation set between $7bn and $8bn,1,1,2
2018-03-12,Out of print: NME’s demise shows pressure on consumer magazines,1,0,2
2018-03-12,SSE-npower merger: UK watchdog examines German shakeup,1,1,2
2018-03-12,Farfetch unveils tie-up with Harvey Nichols before '£4bn IPO',1,1,2
2018-03-12,The disruptors  'Social enterprises go bust all the time' - how the sector is tackling its image problem,1,0,2
2018-03-12,London property prices fall as much as 15% as Brexit effect deepens,1,1,2
2018-03-12,Promises v reality: how the schemes were sold – and what they look like now,1,2,2
2018-03-12,Bike wars: Chinese bike-share giants wheel out UK expansion plans,1,0,2
2018-03-12,Retail tsar restarts taskforce amid high street crisis,1,0,2
2018-03-12,Record numbers switch electricity supplier amid wintry UK weather,1,1,2
2018-03-12,Downbeat reports take shine off UK chancellor's upbeat message,1,1,2
2018-03-12,The Guardian view on the chancellor’s spring statement: another missed opportunity,1,1,2
2018-03-12,Growing crisis for children’s social care,1,1,2
2018-03-12,Poll of Malcolm Turnbull's electorate finds 75% back review of Adani approval,1,2,2
2018-03-12,Revealed: the collapsed UK property schemes luring small investors,0,0,2
2018-03-12,"Observer business agenda  


  After the Presidents Club scandal, hurdles await at Cheltenham and Cannes",1,0,2
2018-03-12,Will the Labrador energy switcher make you switch suppliers?,1,2,2
2018-03-11,Poland's Sunday trading ban takes effect,1,0,2
2018-03-11,Normandy advert to seduce UK firms after Brexit banned,1,0,2
2018-03-11,"Economics viewpoint  


  What will Philip Hammond say in his spring statement?",1,1,2
2018-03-11,Artist Nan Goldin stages opioids protest in Metropolitan Museum Sackler Wing,1,0,2
2018-03-11,US steelworkers say Trump tariff plan has appeal – 'but about 40 years too late',0,1,2
2018-03-11,Philip Hammond: there is light at the end of the tunnel for UK debt,2,0,2
2018-03-11,Peter Navarro: the economist shaping Trump's economic thinking,1,1,2
2018-03-11,The rich and the right want to dynamite Dodd-Frank – and Democrats are helping them do it,2,2,2
2018-03-11,Book of the day  Hired: Six Months Undercover in Low-Wage Britain – review,1,1,2
2018-03-11,"William Keegan's in my view  


  A glimpse into Brexit Britain’s future: going it alone in a trade war",1,0,2
2018-03-11,"Business leader  


  Chancellor’s spring statement is chance to sweeten years of austerity",1,1,2
2018-03-11,Trump tariffs: China warns trade war would be 'disaster',1,0,0
2018-03-11,"Top-paid men outstrip women by 4 to 1, shock figures reveal",1,0,2
2018-03-11,"Grogonomics  


  Trump's tariff plan brings a gun to a knife fight – a gun aimed at his foot",1,0,1
2018-03-11,Don’t look to Len McCluskey and his sorry ilk to defend workers’ interests,0,1,1
2018-03-11,From Edward III to Alexander Hamilton: history’s biggest protectionists,1,1,2
2018-03-11,The war over steel: Trump tips global trade into new turmoil,1,0,2
2018-03-11,Harley-Davidson: Trump's tariffs pose grave threat to famous American name,2,0,2
2018-03-11,False emissions ratings cost UK more than £2bn a year – report,1,1,1
2018-03-11,"Media stereotype women in financial coverage, study finds",1,0,2
2018-03-10,Boring chore? Airtasker or TaskRabbit could help – at a price,0,1,2
2018-03-10,The future of the Commonwealth  Empire strikes back: why former colonies don't need Britain after Brexit,1,0,2
2018-03-10,Martin Shkreli jailed: 'Pharma Bro' sentenced to seven years for fraud,1,0,2
2018-03-10,Martin Shkreli pays price for arrogance – and 'egregious multitude of lies',1,0,2
2018-03-10,Secrecy over costs in Philip Morris plain packaging case stokes TPP fears,1,0,0
2018-03-10,Barbara Judge resigns from Institute of Directors amid racism claims,1,0,2
2018-03-10,GKN agrees $6.1bn merger with Dana to repel Melrose bid,1,1,2
2018-03-10,Saturday interview  Economist Paul Johnson: ‘We are nowhere near out of austerity',1,1,2
2018-03-10,UK moves closer to signing Typhoon jet deal with Saudis,1,1,1
2018-03-10,Building a self-help solution to Britain’s housing problems,1,1,2
2018-03-10,UK construction sector contracts for ninth month in a row,1,1,2
2018-03-10,Wine prices to rise as bad weather brings worst harvest for 50 years,0,0,1
2018-03-10,Business live  US wage growth slows but jobs surge in February - as it happened,1,1,1
2018-03-10,Government advising New Jersey town on ferry service to Kushner resort,1,1,1
2018-03-10,"US economy adds 313,000 jobs in strong monthly display but wage growth slows",2,2,0
2018-03-10,JCB to create 600 jobs as world orders roll in,1,2,1
2018-03-10,"Tories have cost households £1,000 in energy bills, says Labour",1,2,2
2018-03-10,Minister criticises 'snowflake' artists who opposed arms firm sponsorship,1,0,2
2018-03-10,Flyer beware: Ryanair to sell tickets with Brexit caveat,1,1,2
2018-03-10,"Nils Pratley on finance  


  The Institute of Directors is worth saving – but it needs to be saved quickly",2,2,2
2018-03-09,Why isn't a practical knowledge of opera a 'must-have' for ENO's chief executive?,1,1,2
2018-03-09,Calais after Brexit 'could be 10 times worse than Irish border',1,0,2
2018-03-09,Minimum wage: football clubs and Wagamama among worst underpayers,0,0,2
2018-03-09,Trump trade tariffs: what they mean for Australia and what happens next,1,1,2
2018-03-09,Trans-Pacific Partnership: what the deal is and what it means for Australia,1,1,1
2018-03-09,Tories lambasted for rejecting 'latte levy' on takeaway cups,1,0,2
2018-03-09,Business live  Trump tariffs: president signs order on metal imports – as it happened,1,1,2
2018-03-09,"Donald Trump signs order for metals tariff plan, prompting fears of trade war",1,0,1
2018-03-09,The Guardian view on Trump’s tariffs: more smoke than fire,2,0,2
2018-03-09,Barbara Judge: Institute of Directors considers claims of racism and bullying,1,0,2
2018-03-09,Westminster deputy leader took gifts in 50% of his planning cases,1,1,2
2018-03-09,KFC returns to original supplier after chicken shortage fiasco,1,0,2
2018-03-09,Brief letters  Four-minute mile’s forgotten man,1,0,2
2018-03-09,"The politics sketch  


  How shadow chancellor morphed from shady Trot to business's BFF",0,2,2
2018-03-09,"EU chiefs acting like gang leaders over Brexit threats, says Liam Fox",1,1,2
2018-03-09,Maplin staff made redundant as hopes of finding buyer fade,1,2,2
2018-03-09,UK fracking backlash: seven of eight plans rejected in 2018,1,0,1
2018-03-09,"Carillion contracts deal fails, putting 2,500 jobs at risk",0,0,2
2018-03-09,Profit at Grenfell Tower contractor Rydon rises 50%,1,2,1
2018-03-09,Barbara Judge profile: 'the best-connected woman in Britain',1,1,2
2018-03-08,Countrywide goes 'back to basics' as profits plummet,1,2,2
2018-03-08,Co-op to be investigated over its treatment of suppliers,1,1,2
2018-03-08,Finance has a shocking gender pay gap. Shining a light on it is just the start,0,0,2
2018-03-08,"Music industry is still a boys' club, says Beyoncé songwriter",1,1,2
2018-03-08,Consumer champions  Virgin Trains’ ‘automatic refund’ is way off track,1,2,2
2018-03-08,John Lewis cuts staff bonus as profit falls 77%,1,2,0
2018-03-08,Record Store Day: why vinyl gimmicks alone won't save local shops,1,0,1
2018-03-08,"Hardworking Britain  


  For the Tories, eliminating the deficit was just a pretext to slash the state",1,0,2
2018-03-08,Chancellor's spring statement to reveal £11bn boost – analysts,1,2,2
2018-03-08,European clocks lose six minutes after dispute saps power from electricity grid,1,0,2
2018-03-08,Ex-Uber CEO Travis Kalanick reveals new project: a 'job creation' fund,1,2,2
2018-03-08,"Grogonomics  


  Australia isn't in recession – but we might as well be",1,2,2
2018-03-08,Energy drinks: MPs investigate popularity among young people,1,2,2
2018-03-08,Next facing £30m equal pay claim from shop-floor staff,1,1,2
2018-03-08,"Trump tariffs: Canada and Mexico may be exempt from plan, White House says",1,1,2
2018-03-08,Business live  Europe threatens tariffs on US peanut butter and orange juice as trade war looms - as it happened,1,0,2
2018-03-08,Worsening life expectancy drives Legal & General profit rise,1,1,1
2018-03-08,"Nils Pratley on finance  


  Ofgem's muscular image jolted by an obstinate 'no'",1,0,2
2018-03-08,"New Look considers shutting 60 UK stores – 1,000 jobs at risk",1,0,1
2018-03-08,"Airbus production cuts put 3,700 jobs at risk",1,0,0
2018-03-07,Fracking delayed at North Yorkshire site until autumn,1,0,2
2018-03-07,EU: We will retaliate to protection with tariffs on US imports,1,1,2
2018-03-07,The Guardian view on EU attitudes to Brexit: the UK is running a goodwill deficit,1,0,2
2018-03-07,"Shortcuts  Right plaice, right time: the fish bar that netted £20K for a Gucci shoot with Harry Styles",2,0,2
2018-03-07,Politics live with Andrew Sparrow  Brexit: Hammond says UK would reject any trade deal not including financial services - Politics live,1,0,2
2018-03-07,Hammond: UK could reject any Brexit deal excluding financial services,1,0,2
2018-03-07,Caring for a suicidal loved one,2,2,2
2018-03-07,Ofgem seeks tougher price controls on energy firms,1,2,2
2018-03-07,Another oil firm seeks sweeping injunction against UK protesters,1,0,2
2018-03-07,House price growth at lowest level for five years,1,1,2
2018-03-07,My best shot  Yto Barrada's best photograph: the prawn factory where women can't talk,2,2,2
2018-03-07,Wolf of Wall Street producers to pay $60m to US government,1,1,2
2018-03-07,"Carillion bosses prioritised pay over company affairs, MPs hear",1,1,2
2018-03-07,Coca-Cola to launch its first alcoholic drink,1,1,1
2018-03-07,West Virginia teachers' triumph offers fresh hope for US workers' rights,1,2,1
2018-03-07,Who can save the post-Brexit economy? Black professors,1,2,0
2018-03-07,Donald Trump's top economic adviser Gary Cohn quits,2,1,2
2018-03-07,'We said it wasn't acceptable': how Bristol is standing up to developers,1,0,1
2018-03-07,Galeries Lafayette heir joins French tycoons in opening art foundation,1,1,2
2018-03-07,"Business made simple  Women Who founder Otegha Uwagba: 'I've been treated differently. Being outspoken, you get that'",1,1,2
2018-03-07,Weinstein Company buyers pull out after much more debt found,2,0,2
2018-03-07,"Your problems, with Anna Tims  Why did easyJet insist on a needless visa?",0,0,1
2018-03-07,Scan and go: Co-op shoppers to avoid tills with phone app,1,0,2
2018-03-07,Advertising watchdog cracks down on ticket resale websites,1,1,2
2018-03-07,RBS to pay New York $500m for deceptions ahead of 2008 crash,1,0,2
2018-03-07,Brexit deal: Hammond says financial services will not be frozen out,1,1,2
2018-03-07,Business live  Korean summit plans cheer markets as Paul Ryan calls for 'surgical' tariffs - as it happened,1,2,2
2018-03-07,"Elizabeth Warren attacks 'dangerous, wrong' bill to relax rules on US banks",0,0,2
2018-03-07,Government to review law before self-driving cars arrive on UK roads,1,1,2
2018-03-07,Australia and Timor-Leste to sign deal on contentious gasfield,1,0,1
2018-03-07,F1 tycoon Vijay Mallya’s superyacht impounded over wage dispute,1,0,0
2018-03-07,Debenhams to rent flagship store space to hot deskers,2,1,2
2018-03-07,Rage against the machine: self-driving cars attacked by angry Californians,0,0,2
2018-03-07,"Nils Pratley on finance  


  Why did it take the FCA four years to ban Paul Flowers?",1,0,1
2018-03-07,Dyson announces cordless future with end of plug-in vacuums,1,1,2
2018-03-07,Developing a new way of creating more homes,2,2,1
2018-03-07,"Melrose's £7bn bid for GKN poses threat to UK security, MPs told",1,0,1
2018-03-07,"Shortcuts  Inequality at 30,000 feet: is aviation the least progressive industry?",0,1,2
2018-03-07,Freezing weather melts sales at John Lewis,1,1,2
2018-03-07,Donald Trump’s wealth has fallen for second year running – Forbes,1,1,2
2018-03-06,Brewdog's pink 'beer for girls' criticised as marketing stunt,1,0,2
2018-03-06,"US investigation into BAE Saudi arms deal watered down, leaked memo suggests",1,0,2
2018-03-06,"Lego reports first sales fall in 13 years, saying 'there is no quick fix'",1,0,0
2018-03-06,Sainsbury's increases staff pay – but axes paid breaks and bonuses,1,2,1
2018-03-06,City watchdog bans ex-Co-op bank boss for sending emails about sex and drugs,1,1,2
2018-03-06,Just Eat sees £600m wiped off stock market value after surprise loss,1,2,2
2018-03-06,Thousands of UK homes without water as thaw continues,1,1,2
2018-03-06,How Manchester developers dodge affordable housing,1,1,2
2018-03-06,Shorten drops threat against Adani licence but still 'does not support' mine,1,0,0
2018-03-06,Higher food prices sap British consumer spending,1,1,1
2018-03-06,How to prevent a Brexit food crisis? Dig deep for fair pay on farms,2,0,0
2018-03-06,Top Republican Paul Ryan splits with Trump over trade tariffs,2,1,2
2018-03-06,Business live  WTO and top Republican urge Donald Trump not to launch trade war - as it happened,2,0,2
2018-03-06,"UK airlines urgently need transition deal, warns Philip Hammond",1,1,2
2018-03-06,Couple who faked holiday sickness ‘rumbled’ on Facebook,1,2,2
2018-03-06,Jaguar Land Rover and Cadbury shut plants so water firm can fix burst pipes,1,1,2
2018-03-06,Trevor Baylis obituary,1,1,2
2018-03-06,Global alarm bells sound over full-blown trade war,1,0,2
2018-03-06,A perfect economic storm made Italy ripe for a protest vote,2,2,2
2018-03-06,"Trevor Baylis, inventor of the wind-up radio, dies aged 80",1,1,2
2018-03-05,The sad inevitability of energy price rises,0,0,1
